item,geo,beds,state,label
http://www.wikidata.org/entity/Q87932522,Point(-86.081429 39.649912),485,http://www.wikidata.org/entity/Q1415,Franciscan St. Francis Health - Indianapolis
http://www.wikidata.org/entity/Q87932525,Point(-86.191545 39.781628),59,http://www.wikidata.org/entity/Q1415,Kindred Hospital Indianapolis
http://www.wikidata.org/entity/Q87932538,Point(-85.363198 39.94343),90,http://www.wikidata.org/entity/Q1415,Henry County Memorial Hospital
http://www.wikidata.org/entity/Q87932541,Point(-86.165718 40.497212),30,http://www.wikidata.org/entity/Q1415,Community Howard Specialty Hospital
http://www.wikidata.org/entity/Q87932546,Point(-86.829721 40.404654),40,http://www.wikidata.org/entity/Q1415,Lafayette Regional Rehabilitation Hospital
http://www.wikidata.org/entity/Q7902415,Point(-111.634444 40.234167),324,http://www.wikidata.org/entity/Q23443,Utah State Hospital
http://www.wikidata.org/entity/Q7988334,Point(-122.565 47.178),806,http://www.wikidata.org/entity/Q983791,Western State Hospital
http://www.wikidata.org/entity/Q16992429,Point(-72.639473 41.571785),24,http://www.wikidata.org/entity/Q753876,Elmcrest Hospital
http://www.wikidata.org/entity/Q18390286,Point(-74.0588 40.7831),87,http://www.wikidata.org/entity/Q1013249,Meadowview Psychiatric Hospital
http://www.wikidata.org/entity/Q48976488,Point(-70.3432 43.6529),100,http://www.wikidata.org/entity/Q663724,Spring Harbor Hospital
http://www.wikidata.org/entity/Q4569202,Point(-75.194 39.948),516,http://www.wikidata.org/entity/Q1345,Children's Hospital of Philadelphia
http://www.wikidata.org/entity/Q5098130,Point(-79.9531 40.467),415,http://www.wikidata.org/entity/Q1342,UPMC Children's Hospital of Pittsburgh
http://www.wikidata.org/entity/Q5329496,Point(-83.938 35.956),152,http://www.wikidata.org/entity/Q1509,East Tennessee Children's Hospital
http://www.wikidata.org/entity/Q6673204,Point(-90.2651 38.6375),390,http://www.wikidata.org/entity/Q1581,St. Louis Children's Hospital
http://www.wikidata.org/entity/Q5439589,Point(-121.571 39.7569),101,http://www.wikidata.org/entity/Q156181,Feather River Hospital
http://www.wikidata.org/entity/Q5547055,Point(-77.075556 38.911667),609,http://www.wikidata.org/entity/Q61,Georgetown University Hospital
http://www.wikidata.org/entity/Q7580540,Point(-76.7225 39.2647),425,http://www.wikidata.org/entity/Q1391,Spring Grove Hospital Center
http://www.wikidata.org/entity/Q14716521,Point(-83.0162 39.9956),306,http://www.wikidata.org/entity/Q16567,The James Cancer Hospital
http://www.wikidata.org/entity/Q14956756,Point(-73.940189 40.814232),272,http://www.wikidata.org/entity/Q11299,Harlem Hospital Center
http://www.wikidata.org/entity/Q15051864,Point(-80.8305 33.5402),286,http://www.wikidata.org/entity/Q506068,The Regional Medical Center
http://www.wikidata.org/entity/Q20657166,Point(-73.836666666 40.942222222),238,http://www.wikidata.org/entity/Q928168,Lawrence Hospital
http://www.wikidata.org/entity/Q21188030,Point(-73.76930556 41.02583333),292,http://www.wikidata.org/entity/Q462177,White Plains Hospital
http://www.wikidata.org/entity/Q21593078,Point(-120.439343 34.640895),60,http://www.wikidata.org/entity/Q852704,Lompoc Valley Medical Center
http://www.wikidata.org/entity/Q28222814,Point(-122.1307 37.7164),99,http://www.wikidata.org/entity/Q851034,Kindred Hospital - San Francisco Bay Area
http://www.wikidata.org/entity/Q55629805,Point(-73.863222222 41.109),238,http://www.wikidata.org/entity/Q1025065,Phelps Memorial Hospital
http://www.wikidata.org/entity/Q60782268,Point(-73.886111111 40.968611111),407,http://www.wikidata.org/entity/Q128114,St. John's Riverside Hospital
http://www.wikidata.org/entity/Q60782268,Point(-73.886111111 40.968611111),407,http://www.wikidata.org/entity/Q128114,St. John's Riverside Hospital
http://www.wikidata.org/entity/Q1457886,Point(-77.0947 39.0017),1200,http://www.wikidata.org/entity/Q488659,Walter Reed National Military Medical Center
http://www.wikidata.org/entity/Q1457886,Point(-77.0947 39.0017),2464,http://www.wikidata.org/entity/Q488659,Walter Reed National Military Medical Center
http://www.wikidata.org/entity/Q6727718,Point(-122.552 47.1087),205,http://www.wikidata.org/entity/Q1223,Madigan Army Medical Center
http://www.wikidata.org/entity/Q7414607,Point(-108.217 36.7239),194,http://www.wikidata.org/entity/Q1522,San Juan Regional Medical Center
http://www.wikidata.org/entity/Q60782268,Point(-73.886111111 40.968611111),407,http://www.wikidata.org/entity/Q128114,St. John's Riverside Hospital
